Date,Close
28/06/2019 16:00:00,49.48
01/07/2019 16:00:00,50.39
02/07/2019 16:00:00,50.68
03/07/2019 13:00:00,51.1
05/07/2019 16:00:00,51.06
08/07/2019 16:00:00,50.01
09/07/2019 16:00:00,50.31
10/07/2019 16:00:00,50.81
11/07/2019 16:00:00,50.44
12/07/2019 16:00:00,50.83
15/07/2019 16:00:00,51.3
16/07/2019 16:00:00,51.13
17/07/2019 16:00:00,50.84
18/07/2019 16:00:00,51.42
19/07/2019 16:00:00,50.65
22/07/2019 16:00:00,51.81
23/07/2019 16:00:00,52.21
24/07/2019 16:00:00,52.17
25/07/2019 16:00:00,51.76
26/07/2019 16:00:00,51.94
29/07/2019 16:00:00,52.42
30/07/2019 16:00:00,52.2
31/07/2019 16:00:00,53.26
01/08/2019 16:00:00,52.11
02/08/2019 16:00:00,51.01
05/08/2019 16:00:00,48.34
06/08/2019 16:00:00,49.25
07/08/2019 16:00:00,49.76
08/08/2019 16:00:00,50.86
09/08/2019 16:00:00,50.25
12/08/2019 16:00:00,50.12
13/08/2019 16:00:00,52.24
14/08/2019 16:00:00,50.69
15/08/2019 16:00:00,50.44
16/08/2019 16:00:00,51.63
19/08/2019 16:00:00,52.59
20/08/2019 16:00:00,52.59
21/08/2019 16:00:00,53.16
22/08/2019 16:00:00,53.12
23/08/2019 16:00:00,50.66
26/08/2019 16:00:00,51.62
27/08/2019 16:00:00,51.04
28/08/2019 16:00:00,51.38
29/08/2019 16:00:00,52.25
30/08/2019 16:00:00,52.19
03/09/2019 16:00:00,51.43
04/09/2019 16:00:00,52.3
05/09/2019 16:00:00,53.32
06/09/2019 16:00:00,53.32
09/09/2019 16:00:00,53.54
10/09/2019 16:00:00,54.18
11/09/2019 16:00:00,55.9
12/09/2019 16:00:00,55.77
13/09/2019 16:00:00,54.69
16/09/2019 16:00:00,54.98
17/09/2019 16:00:00,55.18
18/09/2019 16:00:00,55.69
19/09/2019 16:00:00,55.24
20/09/2019 16:00:00,54.43
23/09/2019 16:00:00,54.68
24/09/2019 16:00:00,54.42
25/09/2019 16:00:00,55.26
26/09/2019 16:00:00,54.97
27/09/2019 16:00:00,54.71
30/09/2019 16:00:00,55.99
01/10/2019 16:00:00,56.15
02/10/2019 16:00:00,54.74
03/10/2019 16:00:00,55.21
04/10/2019 16:00:00,56.75
07/10/2019 16:00:00,56.77
08/10/2019 16:00:00,56.1
09/10/2019 16:00:00,56.76
10/10/2019 16:00:00,57.52
11/10/2019 16:00:00,59.05
14/10/2019 16:00:00,58.97
15/10/2019 16:00:00,58.83
16/10/2019 16:00:00,58.59
17/10/2019 16:00:00,58.82
18/10/2019 16:00:00,59.1
21/10/2019 16:00:00,60.13
22/10/2019 16:00:00,59.99
23/10/2019 16:00:00,60.8
24/10/2019 16:00:00,60.9
25/10/2019 16:00:00,61.65
28/10/2019 16:00:00,62.26
29/10/2019 16:00:00,60.82
30/10/2019 16:00:00,60.82
31/10/2019 16:00:00,62.19
01/11/2019 16:00:00,63.96
04/11/2019 16:00:00,64.38
05/11/2019 16:00:00,64.28
06/11/2019 16:00:00,64.31
07/11/2019 16:00:00,64.86
08/11/2019 16:00:00,65.04
11/11/2019 16:00:00,65.55
12/11/2019 16:00:00,65.49
13/11/2019 16:00:00,66.12
14/11/2019 16:00:00,65.66
15/11/2019 16:00:00,66.44
18/11/2019 16:00:00,66.78
19/11/2019 16:00:00,66.57
20/11/2019 16:00:00,65.8
21/11/2019 16:00:00,65.5
22/11/2019 16:00:00,65.44
25/11/2019 16:00:00,66.59
26/11/2019 16:00:00,66.07
27/11/2019 16:00:00,66.96
29/11/2019 13:00:00,66.81
02/12/2019 16:00:00,66.04
03/12/2019 16:00:00,64.86
04/12/2019 16:00:00,65.44
05/12/2019 16:00:00,66.4
06/12/2019 16:00:00,67.68
09/12/2019 16:00:00,66.73
10/12/2019 16:00:00,67.12
11/12/2019 16:00:00,67.69
12/12/2019 16:00:00,67.86
13/12/2019 16:00:00,68.79
16/12/2019 16:00:00,69.97
17/12/2019 16:00:00,70.1
18/12/2019 16:00:00,69.94
19/12/2019 16:00:00,70.01
20/12/2019 16:00:00,69.86
23/12/2019 16:00:00,71
24/12/2019 13:00:00,71.07
26/12/2019 16:00:00,72.48
27/12/2019 16:00:00,72.45
30/12/2019 16:00:00,72.88
31/12/2019 16:00:00,73.41
02/01/2020 16:00:00,75.09
03/01/2020 16:00:00,74.36
06/01/2020 16:00:00,74.95
07/01/2020 16:00:00,74.6
08/01/2020 16:00:00,75.8
09/01/2020 16:00:00,77.41
10/01/2020 16:00:00,77.58
13/01/2020 16:00:00,79.24
14/01/2020 16:00:00,78.17
15/01/2020 16:00:00,77.83
16/01/2020 16:00:00,78.81
17/01/2020 16:00:00,79.68
21/01/2020 16:00:00,79.14
22/01/2020 16:00:00,79.43
23/01/2020 16:00:00,79.81
24/01/2020 16:00:00,79.58
27/01/2020 16:00:00,77.24
28/01/2020 16:00:00,79.42
29/01/2020 16:00:00,81.08
30/01/2020 16:00:00,80.97
31/01/2020 16:00:00,77.38
03/02/2020 16:00:00,77.17
04/02/2020 16:00:00,79.71
05/02/2020 16:00:00,80.36
06/02/2020 16:00:00,81.3
07/02/2020 16:00:00,80.01
10/02/2020 16:00:00,80.39
11/02/2020 16:00:00,79.9
12/02/2020 16:00:00,81.8
13/02/2020 16:00:00,81.22
14/02/2020 16:00:00,81.24
18/02/2020 16:00:00,79.75
19/02/2020 16:00:00,80.91
20/02/2020 16:00:00,80.08
21/02/2020 16:00:00,78.26
24/02/2020 16:00:00,74.55
25/02/2020 16:00:00,72.02
26/02/2020 16:00:00,73.16
27/02/2020 16:00:00,68.38
28/02/2020 16:00:00,68.34
02/03/2020 16:00:00,74.7
03/03/2020 16:00:00,72.33
04/03/2020 16:00:00,75.69
05/03/2020 16:00:00,73.23
06/03/2020 16:00:00,72.26
09/03/2020 16:00:00,66.54
10/03/2020 16:00:00,71.33
11/03/2020 16:00:00,68.86
12/03/2020 16:00:00,62.06
13/03/2020 16:00:00,69.49
16/03/2020 16:00:00,60.55
17/03/2020 16:00:00,63.22
18/03/2020 16:00:00,61.67
19/03/2020 16:00:00,61.2
20/03/2020 16:00:00,57.31
23/03/2020 16:00:00,56.09
24/03/2020 16:00:00,61.72
25/03/2020 16:00:00,61.38
26/03/2020 16:00:00,64.61
27/03/2020 16:00:00,61.94
30/03/2020 16:00:00,63.7
31/03/2020 16:00:00,63.57
01/04/2020 16:00:00,60.23
02/04/2020 16:00:00,61.23
03/04/2020 16:00:00,60.35
06/04/2020 16:00:00,65.62
07/04/2020 16:00:00,64.86
08/04/2020 16:00:00,66.52
09/04/2020 16:00:00,67
13/04/2020 16:00:00,68.31
14/04/2020 16:00:00,71.76
15/04/2020 16:00:00,71.11
16/04/2020 16:00:00,71.67
17/04/2020 16:00:00,70.7
20/04/2020 16:00:00,69.23
21/04/2020 16:00:00,67.09
22/04/2020 16:00:00,69.03
23/04/2020 16:00:00,68.76
24/04/2020 16:00:00,70.74
27/04/2020 16:00:00,70.79
28/04/2020 16:00:00,69.65
29/04/2020 16:00:00,71.93
30/04/2020 16:00:00,73.45
01/05/2020 16:00:00,72.27
04/05/2020 16:00:00,73.29
05/05/2020 16:00:00,74.39
06/05/2020 16:00:00,75.16
07/05/2020 16:00:00,75.94
08/05/2020 16:00:00,77.53
11/05/2020 16:00:00,78.75
12/05/2020 16:00:00,77.85
13/05/2020 16:00:00,76.91
14/05/2020 16:00:00,77.39
15/05/2020 16:00:00,76.93
18/05/2020 16:00:00,78.74
19/05/2020 16:00:00,78.29
20/05/2020 16:00:00,79.81
21/05/2020 16:00:00,79.21
22/05/2020 16:00:00,79.72
26/05/2020 16:00:00,79.18
27/05/2020 16:00:00,79.53
28/05/2020 16:00:00,79.56
29/05/2020 16:00:00,79.49
01/06/2020 16:00:00,80.46
02/06/2020 16:00:00,80.83
03/06/2020 16:00:00,81.28
04/06/2020 16:00:00,80.58
05/06/2020 16:00:00,82.88
08/06/2020 16:00:00,83.37
09/06/2020 16:00:00,86
10/06/2020 16:00:00,88.21
11/06/2020 16:00:00,83.98
12/06/2020 16:00:00,84.7
15/06/2020 16:00:00,85.75
16/06/2020 16:00:00,88.02
17/06/2020 16:00:00,87.9
18/06/2020 16:00:00,87.93
19/06/2020 16:00:00,87.43
22/06/2020 16:00:00,89.72
23/06/2020 16:00:00,91.63
24/06/2020 16:00:00,90.02
25/06/2020 16:00:00,91.21
26/06/2020 16:00:00,88.41
29/06/2020 16:00:00,90.45
