Date,Close
01/04/2019 16:00:00,168.7
02/04/2019 16:00:00,174.2
03/04/2019 16:00:00,173.54
04/04/2019 16:00:00,176.02
05/04/2019 16:00:00,175.72
08/04/2019 16:00:00,174.93
09/04/2019 16:00:00,177.58
10/04/2019 16:00:00,177.82
11/04/2019 16:00:00,177.51
12/04/2019 16:00:00,179.1
15/04/2019 16:00:00,179.65
16/04/2019 16:00:00,178.87
17/04/2019 16:00:00,178.78
18/04/2019 16:00:00,178.28
22/04/2019 16:00:00,181.44
23/04/2019 16:00:00,183.78
24/04/2019 16:00:00,182.58
25/04/2019 16:00:00,193.26
26/04/2019 16:00:00,191.49
29/04/2019 16:00:00,194.78
30/04/2019 16:00:00,193.4
01/05/2019 16:00:00,193.03
02/05/2019 16:00:00,192.53
03/05/2019 16:00:00,195.47
06/05/2019 16:00:00,193.88
07/05/2019 16:00:00,189.77
08/05/2019 16:00:00,189.54
09/05/2019 16:00:00,188.65
10/05/2019 16:00:00,188.34
13/05/2019 16:00:00,181.54
14/05/2019 16:00:00,180.73
15/05/2019 16:00:00,186.27
16/05/2019 16:00:00,186.99
17/05/2019 16:00:00,185.3
20/05/2019 16:00:00,182.72
21/05/2019 16:00:00,184.82
22/05/2019 16:00:00,185.32
23/05/2019 16:00:00,180.87
24/05/2019 16:00:00,181.06
28/05/2019 16:00:00,184.31
29/05/2019 16:00:00,182.19
30/05/2019 16:00:00,183.01
31/05/2019 16:00:00,177.47
03/06/2019 16:00:00,164.15
04/06/2019 16:00:00,167.5
05/06/2019 16:00:00,168.17
06/06/2019 16:00:00,168.33
07/06/2019 16:00:00,173.35
10/06/2019 16:00:00,174.82
11/06/2019 16:00:00,178.1
12/06/2019 16:00:00,175.04
13/06/2019 16:00:00,177.47
14/06/2019 16:00:00,181.33
17/06/2019 16:00:00,189.01
18/06/2019 16:00:00,188.47
19/06/2019 16:00:00,187.48
20/06/2019 16:00:00,189.53
21/06/2019 16:00:00,191.14
24/06/2019 16:00:00,192.6
25/06/2019 16:00:00,188.84
26/06/2019 16:00:00,187.66
27/06/2019 16:00:00,189.5
28/06/2019 16:00:00,193
01/07/2019 16:00:00,193
02/07/2019 16:00:00,195
03/07/2019 13:00:00,197.2
05/07/2019 16:00:00,196.4
08/07/2019 16:00:00,195.76
09/07/2019 16:00:00,199.21
10/07/2019 16:00:00,202.73
11/07/2019 16:00:00,201.23
12/07/2019 16:00:00,204.87
15/07/2019 16:00:00,203.91
16/07/2019 16:00:00,203.84
17/07/2019 16:00:00,201.8
18/07/2019 16:00:00,200.78
19/07/2019 16:00:00,198.36
22/07/2019 16:00:00,202.32
23/07/2019 16:00:00,202.36
24/07/2019 16:00:00,204.66
25/07/2019 16:00:00,200.71
26/07/2019 16:00:00,199.75
29/07/2019 16:00:00,195.94
30/07/2019 16:00:00,197.04
31/07/2019 16:00:00,194.23
01/08/2019 16:00:00,192.73
02/08/2019 16:00:00,189.02
05/08/2019 16:00:00,181.73
06/08/2019 16:00:00,184.51
07/08/2019 16:00:00,185.15
08/08/2019 16:00:00,190.16
09/08/2019 16:00:00,187.85
12/08/2019 16:00:00,185.37
13/08/2019 16:00:00,188.45
14/08/2019 16:00:00,179.71
15/08/2019 16:00:00,182.59
16/08/2019 16:00:00,183.7
19/08/2019 16:00:00,186.17
20/08/2019 16:00:00,183.81
21/08/2019 16:00:00,183.55
22/08/2019 16:00:00,182.04
23/08/2019 16:00:00,177.75
26/08/2019 16:00:00,180.36
27/08/2019 16:00:00,181.3
28/08/2019 16:00:00,181.76
29/08/2019 16:00:00,185.57
30/08/2019 16:00:00,185.67
03/09/2019 16:00:00,182.39
04/09/2019 16:00:00,187.14
05/09/2019 16:00:00,190.9
06/09/2019 16:00:00,187.49
09/09/2019 16:00:00,188.76
10/09/2019 16:00:00,186.17
11/09/2019 16:00:00,188.49
12/09/2019 16:00:00,187.47
13/09/2019 16:00:00,187.19
16/09/2019 16:00:00,186.22
17/09/2019 16:00:00,188.08
18/09/2019 16:00:00,188.14
19/09/2019 16:00:00,190.14
20/09/2019 16:00:00,189.93
23/09/2019 16:00:00,186.82
24/09/2019 16:00:00,181.28
25/09/2019 16:00:00,182.8
26/09/2019 16:00:00,180.11
27/09/2019 16:00:00,177.1
30/09/2019 16:00:00,178.08
01/10/2019 16:00:00,175.81
02/10/2019 16:00:00,174.6
03/10/2019 16:00:00,179.38
04/10/2019 16:00:00,180.45
07/10/2019 16:00:00,179.68
08/10/2019 16:00:00,177.75
09/10/2019 16:00:00,179.85
10/10/2019 16:00:00,180.03
11/10/2019 16:00:00,184.19
14/10/2019 16:00:00,183.28
15/10/2019 16:00:00,188.89
16/10/2019 16:00:00,189.55
17/10/2019 16:00:00,190.39
18/10/2019 16:00:00,185.85
21/10/2019 16:00:00,189.76
22/10/2019 16:00:00,182.34
23/10/2019 16:00:00,186.15
24/10/2019 16:00:00,186.38
25/10/2019 16:00:00,187.89
28/10/2019 16:00:00,189.4
29/10/2019 16:00:00,189.31
30/10/2019 16:00:00,188.25
31/10/2019 16:00:00,191.65
01/11/2019 16:00:00,193.62
04/11/2019 16:00:00,194.72
05/11/2019 16:00:00,194.32
06/11/2019 16:00:00,191.55
07/11/2019 16:00:00,190.42
08/11/2019 16:00:00,190.84
11/11/2019 16:00:00,189.61
12/11/2019 16:00:00,194.47
13/11/2019 16:00:00,193.19
14/11/2019 16:00:00,193.15
15/11/2019 16:00:00,195.1
18/11/2019 16:00:00,197.4
19/11/2019 16:00:00,199.32
20/11/2019 16:00:00,197.51
21/11/2019 16:00:00,197.93
22/11/2019 16:00:00,198.82
25/11/2019 16:00:00,199.79
26/11/2019 16:00:00,198.97
27/11/2019 16:00:00,202
29/11/2019 13:00:00,201.64
02/12/2019 16:00:00,199.7
03/12/2019 16:00:00,198.82
04/12/2019 16:00:00,198.71
05/12/2019 16:00:00,199.36
06/12/2019 16:00:00,201.05
09/12/2019 16:00:00,201.34
10/12/2019 16:00:00,200.87
11/12/2019 16:00:00,202.26
12/12/2019 16:00:00,196.75
13/12/2019 16:00:00,194.11
16/12/2019 16:00:00,197.92
17/12/2019 16:00:00,198.39
18/12/2019 16:00:00,202.5
19/12/2019 16:00:00,206.06
20/12/2019 16:00:00,206.3
23/12/2019 16:00:00,206.18
24/12/2019 13:00:00,205.12
26/12/2019 16:00:00,207.79
27/12/2019 16:00:00,208.1
30/12/2019 16:00:00,204.41
31/12/2019 16:00:00,205.25
02/01/2020 16:00:00,209.78
03/01/2020 16:00:00,208.67
06/01/2020 16:00:00,212.6
07/01/2020 16:00:00,213.06
08/01/2020 16:00:00,215.22
09/01/2020 16:00:00,218.3
10/01/2020 16:00:00,218.06
13/01/2020 16:00:00,221.91
14/01/2020 16:00:00,219.06
15/01/2020 16:00:00,221.15
16/01/2020 16:00:00,221.77
17/01/2020 16:00:00,222.14
21/01/2020 16:00:00,221.44
22/01/2020 16:00:00,221.32
23/01/2020 16:00:00,219.76
24/01/2020 16:00:00,217.94
27/01/2020 16:00:00,214.87
28/01/2020 16:00:00,217.79
29/01/2020 16:00:00,223.23
30/01/2020 16:00:00,209.53
31/01/2020 16:00:00,201.91
03/02/2020 16:00:00,204.19
04/02/2020 16:00:00,209.83
05/02/2020 16:00:00,210.11
06/02/2020 16:00:00,210.85
07/02/2020 16:00:00,212.33
10/02/2020 16:00:00,213.06
11/02/2020 16:00:00,207.19
12/02/2020 16:00:00,210.76
13/02/2020 16:00:00,213.14
14/02/2020 16:00:00,214.18
18/02/2020 16:00:00,217.8
19/02/2020 16:00:00,217.49
20/02/2020 16:00:00,214.58
21/02/2020 16:00:00,210.18
24/02/2020 16:00:00,200.72
25/02/2020 16:00:00,196.77
26/02/2020 16:00:00,197.2
27/02/2020 16:00:00,189.75
28/02/2020 16:00:00,192.47
02/03/2020 16:00:00,196.44
03/03/2020 16:00:00,185.89
04/03/2020 16:00:00,191.76
05/03/2020 16:00:00,185.17
06/03/2020 16:00:00,181.09
09/03/2020 16:00:00,169.5
10/03/2020 16:00:00,178.19
11/03/2020 16:00:00,170.24
12/03/2020 16:00:00,154.47
13/03/2020 16:00:00,170.28
16/03/2020 16:00:00,146.01
17/03/2020 16:00:00,149.42
18/03/2020 16:00:00,146.96
19/03/2020 16:00:00,153.13
20/03/2020 16:00:00,149.73
23/03/2020 16:00:00,148.1
24/03/2020 16:00:00,160.98
25/03/2020 16:00:00,156.21
26/03/2020 16:00:00,163.34
27/03/2020 16:00:00,156.79
30/03/2020 16:00:00,165.95
31/03/2020 16:00:00,166.8
01/04/2020 16:00:00,159.6
02/04/2020 16:00:00,158.19
03/04/2020 16:00:00,154.18
06/04/2020 16:00:00,165.55
07/04/2020 16:00:00,168.83
08/04/2020 16:00:00,174.28
09/04/2020 16:00:00,175.19
13/04/2020 16:00:00,174.79
14/04/2020 16:00:00,178.17
15/04/2020 16:00:00,176.97
16/04/2020 16:00:00,176.25
17/04/2020 16:00:00,179.24
20/04/2020 16:00:00,178.24
21/04/2020 16:00:00,170.8
22/04/2020 16:00:00,182.28
23/04/2020 16:00:00,185.13
24/04/2020 16:00:00,190.07
27/04/2020 16:00:00,187.5
28/04/2020 16:00:00,182.91
29/04/2020 16:00:00,194.19
30/04/2020 16:00:00,204.71
01/05/2020 16:00:00,202.27
04/05/2020 16:00:00,205.26
05/05/2020 16:00:00,207.07
06/05/2020 16:00:00,208.47
07/05/2020 16:00:00,211.26
08/05/2020 16:00:00,212.35
11/05/2020 16:00:00,213.18
12/05/2020 16:00:00,210.1
13/05/2020 16:00:00,205.1
14/05/2020 16:00:00,206.81
15/05/2020 16:00:00,210.88
18/05/2020 16:00:00,213.19
19/05/2020 16:00:00,216.88
20/05/2020 16:00:00,229.97
21/05/2020 16:00:00,231.39
22/05/2020 16:00:00,234.91
26/05/2020 16:00:00,232.2
27/05/2020 16:00:00,229.14
28/05/2020 16:00:00,225.46
29/05/2020 16:00:00,225.09
01/06/2020 16:00:00,231.91
02/06/2020 16:00:00,232.72
03/06/2020 16:00:00,230.16
04/06/2020 16:00:00,226.29
05/06/2020 16:00:00,230.77
08/06/2020 16:00:00,231.4
09/06/2020 16:00:00,238.67
10/06/2020 16:00:00,236.73
11/06/2020 16:00:00,224.43
12/06/2020 16:00:00,228.58
15/06/2020 16:00:00,232.5
16/06/2020 16:00:00,235.65
17/06/2020 16:00:00,235.53
18/06/2020 16:00:00,235.94
19/06/2020 16:00:00,238.79
22/06/2020 16:00:00,239.22
23/06/2020 16:00:00,242.24
24/06/2020 16:00:00,234.02
25/06/2020 16:00:00,235.68
26/06/2020 16:00:00,216.08
29/06/2020 16:00:00,220.64
